0, 1, 0, 86, 3, 1, 3, 1, 2, 3, 1, 1,0 , 3, 05db9164, 0468d672, c725873a, d0189e5a, 25c83c98, fbad5c96, 2e62d414, 0b153874, a73ee510, fa303997, 258875ea, 49fee879, dcc8f90a, 1adce6ef, bcdada2d, 3b87fa92, d4bb7bd8, 124c6b00, 21ddcdc9, 5840adea, d90f665b,0 , 32c7478e, 6c1cdd05, ea9a246c, 4e7af834
0,0 , 60, 1,0 , 14093,0 , 0, 2, 24,0 , 0,0 ,0 , 05db9164, 38a947a1, 8b9ad909, 106df148, 25c83c98,0 , f3847b05, 0b153874, a73ee510, 3b08e48b, dda3c5e9, 055ab34c, 87a01998, b28479f6, 63210625, f09f93ab, 776ce399, bc95fbcf,0 ,0 , 351f6e0f,0 , be7c41b4, 4a36b55b,0 , 
0, 1, 2, 1, 20, 940, 31, 3, 10, 130, 1, 3,0 , 26, 68fd1e64, 8dbd550a,0 ,0 , 25c83c98, 7e0ccccf, 87cf12c3, 0b153874, a73ee510, 8228dde1, 2140aa09,0 , 3f70c42f, 07d13a8f, d30dcf14,0 , 07c540c4, 7cf65c5f,0 ,0 ,0 ,0 , 32c7478e,0 ,0 , 
0, 7, 0, 2, 3, 4, 2, 7, 3, 3, 2, 2,0 , 2, 68fd1e64, 8f5b4275, d3bb95c5, 73e48f47, 89ff5705, fbad5c96, 26a81064, 0b153874, a73ee510, dcbc7c2b, 9e511730, d7e693bb, 04e4a7e0, b28479f6, 56aba88b, 1fe58112, e5ba7672, 8687deed, 21ddcdc9, 5840adea, ac04b0a1,0 , 3a171ecb, 3b183c5c, e8b83407, 2bf605fd
0, 2, 0, 5, 1, 999, 2, 3, 6, 25, 1, 2,0 , 1, 05db9164, 80e26c9b, e346a5fd, 85dd697c, 4cf72387, 6f6d9be8, 0dbf2675, c8ddd494, a73ee510, 98d8d031, 88196a93, 539c5644, 1211c647, 1adce6ef, 0f942372, aafa191e, e5ba7672, 005c6740, 21ddcdc9, 5840adea, 7e5b7cc4,0 , 32c7478e, 1793a828, e8b83407, b9809574
0, 9, 27, 44, 18, 442, 21, 9, 19, 21, 1, 1,0 , 18, 05db9164, f0cf0024, 51546964, 745c6c18, 25c83c98, fbad5c96, c32cbf29, 0b153874, a73ee510, 3b08e48b, 19437af0, 179a11e3, 63c47962, 07d13a8f, b02eef70, 4bcf344c, e5ba7672, cc693e93, 21ddcdc9, 5840adea, 2d1f75c0,0 , 32c7478e, b0fb6a50, ea9a246c, 61556511
0,0 , 1, 1, 3, 374811,0 , 0, 3, 14,0 , 0,0 , 3, 05db9164, 38a947a1,0 ,0 , 25c83c98, 7e0ccccf, 0123fa59, 0b153874, 7cc72ec2, 3b08e48b, f1f039ef,0 , 60d930f7, 07d13a8f, e0e76958,0 , e5ba7672, f57e4608,0 ,0 ,0 ,0 , 3a171ecb,0 ,0 , 
1, 3, 187, 1, 11, 0, 0, 71, 1, 140, 1, 3, 0, 0, 68fd1e64, 512fdf0c, 85bed7dc, 84620818, 25c83c98, 7e0ccccf, ac93ddc6, 5b392875, a73ee510, 3b08e48b, 70d4d706, 1a06c452, b6a6a31e, b28479f6, fc29c5a9, 51a40bb4, e5ba7672, fd3919f9, 21ddcdc9, 5840adea, 7ee94b43,0 , 32c7478e, 039de642, 724b04da, 9b48375d
0,0 , -1,0 ,0 , 119708, 2197, 0, 0, 48,0 , 0,0 ,0 , 05db9164, 3e4b7926, 38ad1daa, 1ac3e9b7, 384874ce, 13718bbd, 00f47310, 0b153874, 7cc72ec2, 91792b89, a4ea009a, 6cdcdb6b, 1e9339bc, 91233270, 2a0f2dfa, c672ffbf, e5ba7672, e261f8d8, 21ddcdc9, a458ea53, a509b487,0 , c7dc6720, 6d9f36c0, 47907db5, f12830df
1, 1, 31, 1, 4, 28, 4, 1, 4, 4, 1, 1,0 , 4, 5a9ed9b0, 287130e0, a88f3698, 2813fe84, 25c83c98, 7e0ccccf, 575686cf, 1f89b562, a73ee510, 5fc4a62f, c69447fb, eb5cf6f5, 98ffd96f, 07d13a8f, 7e319349, 2f603fe0, d4bb7bd8, a10c0817, 21ddcdc9, 5840adea, f20e6ebd, c9d4222a, 32c7478e, 40b4aecc, ea9a246c, b4a4615f
0,0 , -1, 413, 17, 5840, 172, 36, 17, 125,0 , 3,0 , 17, 5a9ed9b0, 80e26c9b, ff030570, 85dd697c, 25c83c98, 7e0ccccf, 24e8ca9f, 0b153874, a73ee510, 7d83f681, 94a1f0fa, 8229bc5b, 153f0382, 1adce6ef, 0f942372, da441c7e, 27c07bd6, 005c6740, 21ddcdc9, 5840adea, 5a9032d6,0 , 423fab69, 1793a828, e8b83407, 9904c656
0, 0, 0,0 ,0 , 4716, 172, 6, 1, 98, 0, 2,0 ,0 , 05db9164, f0cf0024, 6f67f7e5, 41274cd7, 25c83c98, 7e0ccccf, fa0ce060, 5b392875, a73ee510, c0243638, e1559009, 623049e6, a85cdd3f, 1adce6ef, 55dc357b, c92f3b61, e5ba7672, b04e4670, 21ddcdc9, 5840adea, 60f6221e, ad3062eb, 423fab69, 43f13e8b, ea9a246c, 731c3655
0, 0, -1, 9, 5, 4335, 40, 10, 18, 40, 0, 1,0 , 5, 5a9ed9b0, 8084ee93, 02cf9876, c18be181, 25c83c98, 7e0ccccf, 88964150, 0b153874, a73ee510, 3b08e48b, 38914a66, 8fe001f4, c281c227, 07d13a8f, f3996583, 36103458, e5ba7672, 003d4f4f,0 ,0 , e587c466,0 , dbb486d7, 3b183c5c,0 , 
0, 2, 596, 1, 1, 12, 2, 2, 1, 1, 1, 1,0 , 1, 05db9164, d833535f, b00d1501, d16679b9, 0942e0a7, 7e0ccccf, 7d733ece, 0b153874, a73ee510, dec9ee0b, 30b2a438, e0d76380, aebdb575, 07d13a8f, 943169c2, 1203a270, 07c540c4, 281769c2,0 ,0 , 73d06dde,0 , 3a171ecb, aee52b6f,0 , 
0, 3, 23, 2, 27, 11, 23, 4, 41, 50, 1, 2,0 , 23, 8cf07265, 7f068eee, 30ffd0eb, e566ddbe, 25c83c98, 7e0ccccf, a61aeaec, 0b153874, a73ee510, 6043e988, 17586bd8, 4cb3500f, 4c9ff09f, 07d13a8f, 54971505, 5bb46f4e, e5ba7672, 6ef5c311,0 ,0 , cd64c25c,0 , 423fab69, 6870b565,0 , 
1, 3, -1, 41, 35, 7, 0, 5, 34, 107, 1, 2,0 , 0, 8cf07265, e5fb1af3, f715d8cc, 7c15fa92, 25c83c98, 7e0ccccf, 6d5c16c7, c8ddd494, a73ee510, 3b08e48b, f3c8cee9, b9bee1c2, c988094b, b28479f6, 23287566, 498519e1, 07c540c4, 13145934, 72bdebf3, 5840adea, 71b9f31a,0 , 32c7478e, cf9f8644, 2bf691b1, 00cd7c8a
0, 3, 3,0 , 0, 1, 2, 3, 0, 0, 1, 1, 0, 0, 5a9ed9b0, bccb7a1a, 2aa8e36b, c95cee83, 4cf72387, fe6b92e5, 7307f77d, 1f89b562, a73ee510, 8ffa5d97, 06d58ceb, 76936083, 5b2b6068, 1adce6ef, 210dd677, 4a11c97c, 07c540c4, d51975d7, 21ddcdc9, 5840adea, 1e66f9f3,0 , dbb486d7, 9fa3e01a, 001f3601, 1d59c203
1, 6, -1,0 , 0, 2, 0, 8, 45, 54, 2, 4,0 , 0, 05db9164, 064c8f31, 892ca2f7, 5b2a7e55, 25c83c98, fe6b92e5, 95e4914a, 0b153874, a73ee510, 3b08e48b, 2bfe015c, 01d4b4db, b331dd8e, 07d13a8f, f8aab0bc, f356b4b9, e5ba7672, 3987fb8a, 21ddcdc9, b1252a9d, 921fee9c,0 , 423fab69, dadea544, 001f3601, 2fede552
1, 8, 14, 19, 31, 0, 1, 8, 31, 31, 1, 1,0 , 1, 05db9164, 39dfaa0d, 1e5e0652, d47793a3, 25c83c98,0 , e300b4b3, 062b5529, a73ee510, 77f8290d, 27a6c0d1, 12af9e2a, cc19e17a, b28479f6, 2223bbe1, 151b29d9, e5ba7672, df4fffb7, 21ddcdc9, 5840adea, d9d51b86,0 , bcdee96c, a8ad4065, 010f6491, aa5f0a15
1,0 , 1, 48, 22, 13468, 56, 1, 29, 49,0 , 1,0 , 30, 05db9164, 8cc9c66e, 9dd3c4fc, a09fab49, 25c83c98,0 , aabe15c8, 0b153874, a73ee510, bed00763, 3e97bb96, 3c5900b5, fa9f89ca, 07d13a8f, 2b8f96c1, 0decd005, d4bb7bd8, a6f5dd38, 21ddcdc9, b1252a9d, 7633c7c8,0 , 32c7478e, 17f458f7, 2bf691b1, 71236095
0, 2, 3, 5, 2, 5, 1, 25, 12, 12, 1, 3,0 , 1, 05db9164, 942f9a8d, a3c9e878, d3a36822, 25c83c98,0 , d3f2ae29, 1f89b562, a73ee510, 726f00fd, c4adf918, 7f91056a, 85dbe138, b28479f6, ac182643, 5f0f99d6, e5ba7672, 1f868fdd, 21ddcdc9, b1252a9d, 54acbe2a,0 , 32c7478e, 8b5bb744, 9d93af03, 36b08c04
0,0 , -1,0 ,0 , 3575, 0, 2, 0, 13,0 , 2, 0,0 , 05db9164, 4f25e98b, c79bcf58, 2fc5cf36, 25c83c98, 7e0ccccf, 5e64ce5f, c8ddd494, a73ee510, a9184f62, 8b94178b, aee9c19a, 025225f2, 07d13a8f, dfab705f, 72ea6919, e5ba7672, 7ef5affa, e8a57b45, a458ea53, e48bca01,0 , 32c7478e, 87173cbc, 001f3601, ee4294d9
0, 0, 1, 6, 15, 27786, 529, 5, 32, 249, 0, 1, 0, 24, 05db9164, 68b3edbf, 77f2f2e5, d16679b9, 25c83c98, 7e0ccccf, 28620315, 0b153874, a73ee510, 3b08e48b, b6ac69d0, 9f32b866, e987b058, 07d13a8f, 98674466, 31ca40b6, e5ba7672, 752d8b8a,0 ,0 , dfcfc3fa,0 , 3a171ecb, aee52b6f,0 , 
0, 1, 2, 4, 15, 489, 21, 1, 22, 21, 1, 1,0 , 15, 05db9164, e77e5e6e, 60c8520a, 0fc83b4c, 4cf72387, fe6b92e5, 47d65a75, 0b153874, a73ee510, 3b08e48b, 7f9d1b4e, 5c7ef783, ec4b1d39, f862f261, 903024b9, 9cad7bb6, d4bb7bd8, 449d6705, 38ad7000, a458ea53, 95b05256,0 , 55dd3565, 3fdb382b, e8b83407, 49d68486
0, 1, 0,0 ,0 , 328, 7, 1, 7, 6, 1, 1,0 ,0 , be589b51, 95e2d337, ec65e91d, 1e120fac, 25c83c98, 7e0ccccf, cd002784, 0b153874, a73ee510, 3b08e48b, 31b286c0, ee902409, 6a13bc13, 1adce6ef, 559cd202, 627668c5, d4bb7bd8, 7b06fafe, 2efde463, a458ea53, 42f9323d,0 , bcdee96c, 6462a467, 2bf691b1, ccf4dada
0, 1, 20, 1, 1, 568, 6, 2, 3, 3, 1, 2,0 , 1, 05db9164, b961056b, 81462a14, 286dfe38, 25c83c98, fbad5c96, 0492c809, c8ddd494, a73ee510, 0c8e6c4f, ba0f9e8a, 7df8aee8, 4e4dd817, b28479f6, d2160250, eb59ef07, 07c540c4, 0d6480a8,0 ,0 , 16d79ab7,0 , 32c7478e, 261e9644,0 , 
1,0 , 14, 18, 5, 71753,0 , 0, 7, 22,0 , 0,0 , 5, 39af2607, 287130e0, 34997715, 2106579f, 43b19349, 6f6d9be8, 3ce91fbf, 1f89b562, 7cc72ec2, 3b08e48b, b9ec9192, cfe474ec, df5886ca, f7c1b33f, 10102b78, 83a3c904, 776ce399, a10c0817, 21ddcdc9, a458ea53, c25227cc, 8ec974f4, 32c7478e, 7bb205ed, ea9a246c, 84dbefa6
0, 0, 105, 2, 1, 20207,0 ,0 , 6,0 , 0,0 , 0, 6, 05db9164, 2705da39, 05688905, d45e432f, 25c83c98, 7e0ccccf, 24c48926, 5b392875, a73ee510, 4b8a7639, 9f0003f4, fbdcebad, 5afd9e51, 07d13a8f, d582d840, 7411ccc1, e5ba7672, 66c3058a,0 ,0 , 5f076d46,0 , 32c7478e, 043ce596,0 , 
0,0 , 81, 2, 2, 34909, 133, 12, 2, 11,0 , 0,0 , 2, 05db9164, 38a947a1,0 ,0 , 25c83c98, 7e0ccccf, 7a9cbebc, 0b153874, a73ee510, 3b08e48b, 1eb61c99,0 , 69f2068b, 64c94865, e40dc223,0 , e5ba7672, d1464cb7,0 ,0 ,0 , c9d4222a, 32c7478e,0 ,0 , 
0, 0, 2,0 , 8, 4330, 185, 2, 10, 184, 0, 2,0 , 10, 68fd1e64, 08d6d899, bc2e311b, 6fad4c40, 25c83c98, fbad5c96, 1971812a, 0b153874, a73ee510, eaca4085, 5307d8e2, a1cca232, 8368e64b, 07d13a8f, 862dcf90, 85d9cfbf, 07c540c4, bbf70d82,0 ,0 , 82d51b48, ad3062eb, 32c7478e, eb8b03b7,0 , 
0,0 , 46, 12, 22, 5064, 65, 2, 22, 59,0 , 1,0 , 22, 05db9164, 38d50e09,0 ,0 , 25c83c98, 7e0ccccf, 44fb02c7, 0b153874, a73ee510, 3de5d18b, 2386466b,0 , 45db6793, b28479f6, 42b3012c,0 , d4bb7bd8, 582152eb, 21ddcdc9, 5840adea,0 ,0 , 32c7478e,0 , 001f3601, 56be3401
1,0 , 24, 7, 7, 236,0 , 0, 30, 32,0 , 0,0 , 7, 05db9164, 39dfaa0d, 21d13ddc, 0fccb71f, 25c83c98, fbad5c96, 753aa291, 0b153874, a73ee510, 3b08e48b, d20ffd8f, 17ebf5d3, 6619af2b, b28479f6, 2223bbe1, 97c5a99d, 776ce399, df4fffb7, 21ddcdc9, 5840adea, 2063e5dc,0 , 3a171ecb, 1e258e53, 010f6491, aa5f0a15
0, 2, 2, 8, 66, 145, 153, 60, 20, 1325, 2, 17, 0, 153, 05db9164, 38a947a1,0 ,0 , 307e775a, 7e0ccccf, 376f3f5c, 062b5529, a73ee510, 944ea55d, 1564a011,0 , 5e350f6e, b28479f6, ef8a7606,0 , 3486227d, ede11b1b,0 ,0 ,0 ,0 , 423fab69,0 ,0 , 
0, 0, 0, 3, 0, 20597, 49, 1, 3, 49, 0, 1,0 , 1, 8cf07265, 78ccd99e, 86bf5806, b55c090e, 25c83c98, fbad5c96, 195ce981, 5b392875, a73ee510, 4b4670a5, c58af4d9, f59747a7, b6c4d6d8, 1adce6ef, b00d57a8, 6eadeae2, d4bb7bd8, e7e991cb, 8279049d, a458ea53, 05380c22,0 , 32c7478e, e944e245, e8b83407, a6623155
1,0 , 0, 7, 3, 43483,0 , 0, 3, 3,0 , 0, 0, 3, 05db9164, 09e68b86, eed2483b, 02790e5e, 25c83c98, 7e0ccccf, 636e44e1, 5b392875, 7cc72ec2, b2971020, 0bc63bd0, e3b4712b, ef007ecc, 1adce6ef, dbc5e126, b2be0a4a, e5ba7672, 5aed7436, 315ba0e1, a458ea53, 6c26e52e,0 , 32c7478e, 3fdb382b, e8b83407, 49d68486
0,0 , 3, 10, 15, 9329, 227, 4, 16, 64,0 , 1, 0, 15, 68fd1e64, 38a947a1, c88d6c8e, 0152afa6, 43b19349, 7e0ccccf, 32f4b7d7, 0b153874, a73ee510, 3b08e48b, fc602f8d, 2a07d656, 0e2ac643, b28479f6, 271bd58f, 4dc0612b, e5ba7672, 1468e2e1,0 ,0 , b37cb225,0 , 3a171ecb, 0ff50f06,0 , 
1, 0, 1,0 , 0, 4302, 135, 13, 8, 85, 0, 1, 0, 5, 5bfa8ab5, 2eb7b10e, 164421ea, 684abf7b, 25c83c98, 7e0ccccf, 02914429, 5b392875, a73ee510, 3595a56e, 419d31d4, 1a3c8178, 08961fd0, 07d13a8f, ff18df4c, f2c6a810, e5ba7672, 21eb63af,0 ,0 , 45973cd5,0 , 423fab69, 45b2acf4,0 , 
0,0 , 1, 1, 7, 10501, 166, 14, 42, 58,0 , 1, 0, 8, 05db9164, d833535f, d032c263, c18be181, 25c83c98, 7e0ccccf, 6fb62f1a, 5b392875, a73ee510, efea433b, e51ddf94, dfbb09fb, 3516f6e6, cfef1c29, 69d56794, 84898b2a, e5ba7672, c1c7adf1,0 ,0 , 0014c32a,0 , 3a171ecb, 3b183c5c,0 , 
0,0 , 1, 26, 3, 8637,0 , 0, 3, 365,0 , 0,0 , 5, 05db9164, 80e26c9b, 09956f40, 516ffd6f, 4cf72387, 7e0ccccf, d2ed984a, 0b153874, a73ee510, 236757a4, 20aef7a0, edda7d6c, 9669f51a, 07d13a8f, e8f4b767, 7c69eaf5, 1e88c74f, 005c6740, 21ddcdc9, 5840adea, fb0a2c37,0 , 32c7478e, 1d987843, e8b83407, 9904c656
0, 0, -1,0 ,0 , 1546, 0, 2, 2, 0, 0, 1,0 ,0 , 05db9164, bf7a2333, 210c632d, 3d513154, 4cf72387,0 , 720a37fe, 0b153874, a73ee510, cdee51c0, 358a1187, 8747d4c8, 3966c8cd, 07d13a8f, 9a0b7e16, d58d490f, 07c540c4, 51369abb,0 ,0 , d4b6b7e8,0 , 32c7478e, 37821b83,0 , 
0,0 , 1, 9, 4, 7087, 4, 28, 5, 4,0 , 1, 0, 4, 05db9164, 09e68b86, 84b38c5b, be407da7, 25c83c98,0 , b87f4a4a, 0b153874, a73ee510, e70742b0, 319687c9, 5de77389, 62036f49, 07d13a8f, 36721ddc, 8af66429, e5ba7672, 5aed7436, 6f3756eb, b1252a9d, e9dd46df,0 , 32c7478e, 59e13581, e8b83407, 8d0e6adb
0,0 , 14,0 ,0 ,0 ,0 , 0, 1, 1,0 , 0,0 ,0 , be589b51, 8d42d2d4,0 ,0 , 25c83c98, 7e0ccccf, d0bdaa98, 0b153874, 7cc72ec2, 3b08e48b, dd6fc8cb,0 , ebd756bd, 07d13a8f, 064da126,0 , 2005abd1, e8f3ce77,0 ,0 ,0 ,0 , 32c7478e,0 ,0 , 
1,0 , 42, 2, 13, 1290,0 , 0, 26, 26,0 , 0,0 , 13, 0a16e1d4, 38a947a1, c024e760, 35d9e6fe, 25c83c98, 7e0ccccf, a85e71ff, 966033bc, a73ee510, 3b08e48b, 7622c80f, cad8f137, 5b56b1f0, 07d13a8f, 5d69c8e9, 5015d391, 776ce399, 23a483c8,0 ,0 , 80a18360,0 , 3a171ecb, 4fe18e82,0 , 
0,0 , 27, 17, 3,0 ,0 , 0, 3, 3,0 , 0,0 , 3, 87552397, 38a947a1, f9a80119, c70b09b5, 25c83c98, fe6b92e5, bfa1a33f, 0b153874, 7cc72ec2, 3b08e48b, 477c3e2b, eb0bd4f0, 02c899e1, b28479f6, e7a9991a, 7005e145, 2005abd1, ec24516a,0 ,0 , c76de94c,0 , be7c41b4, 1793a828,0 , 
1,0 , 2, 27, 7, 21693,0 ,0 , 25,0 ,0 ,0 ,0 , 24, 05db9164, 08d6d899, 9143c832, f56b7dd5, 25c83c98, 7e0ccccf, dc2b40a4, 0b153874, a73ee510, 0b64fe05, 6685ea28, ae1bb660, 7edc047a, b28479f6, bffbd637, bad5ee18, e5ba7672, bbf70d82,0 ,0 , 0429f84b,0 , c7dc6720, c0d61a5c,0 , 
1,0 , 0, 8, 5, 4635, 599, 0, 34, 117,0 , 0,0 , 30, 05db9164, 0a519c5c, ad4b77ff, d16679b9, 4cf72387, 7e0ccccf, 7a019822, 5b392875, a73ee510, 3b08e48b, c012107d, a2f4e8b5, c8dca410, 07d13a8f, b812f9f2, 89052618, d4bb7bd8, 2efa89c6,0 ,0 , d4703ebd, ad3062eb, be7c41b4, aee52b6f,0 , 
1,0 , 18, 17, 0, 26439, 96, 0, 16, 31,0 , 0,0 , 6, 8cf07265, 38d50e09, 213fa071, 8203c75e, 25c83c98,0 , 9b98e9fc, 0b153874, a73ee510, f6f942d1, 7f8ffe57, f3a55aa0, 46f42a63, f7c1b33f, 11817ae8, 3ab25b0b, d4bb7bd8, 582152eb, 21ddcdc9, 5840adea, 7d27b4d7,0 , 32c7478e, 8d7ddeb6, 001f3601, aa5f0a15
1,0 , 0, 13, 6, 43742, 45, 0, 13, 38,0 , 0,0 , 7, 05db9164, 38a947a1, 010a5a81, 520e87c6, 25c83c98, 7e0ccccf, 9d8d7034, 0b153874, a73ee510, 7d83f681, 51ef0313, 5bfa7585, e8f6ccfe, 1adce6ef, c367b077, bc3e9121, e5ba7672, 63d354f8,0 ,0 , f96c2136,0 , 32c7478e, 67442292,0 , 
0, 8, 17, 9, 26, 0, 0, 443, 9, 706, 1, 30, 0, 0, 5a9ed9b0, 26a88120, b00d1501, d16679b9, 25c83c98, 7e0ccccf, 3f4ec687, 0b153874, a73ee510, 0e9ead52, c4adf918, e0d76380, 85dbe138, b28479f6, 2ebbf26a, 1203a270, 27c07bd6, b486119d,0 ,0 , 73d06dde,0 , 32c7478e, aee52b6f,0 , 
0, 0, -1, 20, 1, 3003, 40, 5, 8, 16, 0, 1,0 , 1, 05db9164, f0cf0024, 6f2bf6d4, 95f6a680, 4cf72387,0 , 7841e8c6, 0b153874, a73ee510, d4b5a85a, 7e2c5c15, 39fff66b, 91a1b611, b28479f6, a2ccf91a, 9393d331, e5ba7672, 88b0e440, 21ddcdc9, 5840adea, 08085eb3,0 , 32c7478e, 6c1cdd05, ea9a246c, c5116a1c
0,0 , 38, 2, 2,0 ,0 , 0, 2, 2,0 , 0,0 , 2, 5a9ed9b0, 08d6d899, 059d0b7a, 30d08e66, 25c83c98, fbad5c96, 970f01b2, 1f89b562, 7cc72ec2, 3b08e48b, 36bccca0, 8bbdce09, 80467802, 07d13a8f, 41f10449, fbb423cf, 2005abd1, 698d1c68,0 ,0 , 6d9b32bb,0 , 55dd3565, df0ed8c8,0 , 
0, 0, 15, 19, 2, 4832, 65, 8, 2, 34, 0, 1,0 , 2, 5a9ed9b0, 6e638bbc, cbe05bd9, 14fa4bce, 4cf72387, 7e0ccccf, 0dedf29f, 985e3fcb, a73ee510, 0162fb56, b642fddf, 6ee88a01, dc90535b, 07d13a8f, 1f29ec61, e3f8cf2b, e5ba7672, 3cb7e3f0, 21ddcdc9, a458ea53, 65edf131,0 , 3a171ecb, 2b702eb2, 445bbe3b, 1da4142d
0, 0, 1, 3, 3, 5693, 15, 2, 5, 36, 0, 1,0 , 3, 05db9164, f8c8e8f8,0 ,0 , 4cf72387, 7e0ccccf, 44ce0dc9, 5b392875, a73ee510, 48beebf8, 8e46b8f3,0 , f6292965, b28479f6, b15b8172,0 , e5ba7672, d2f0bce2, 21ddcdc9, 5840adea,0 ,0 , 3a171ecb,0 , f55c04b6, 653aee86
0,0 , 1, 26, 3, 8733,0 , 0, 9, 13,0 , 0,0 , 3, 05db9164, 4f25e98b, 184635e7, 1fd32458, 25c83c98,0 , 48ed6f4d, 5b392875, a73ee510, e59c4e8f, c4bd1c72, d9a2039a, bcfc54a9, 1adce6ef, fb2772ea, 3b6bb4ca, 1e88c74f, bc5a0ff7, 083e89d9, a458ea53, ac3aac58,0 , bcdee96c, 8e183052, 001f3601, b4aa4b3d
0,0 , 0, 7, 3, 154336,0 ,0 , 13,0 ,0 ,0 ,0 , 3, 9a89b36c, 38a947a1, e9f572a2, a900feb9, 4cf72387, 13718bbd, befcdd25, 5b392875, 7cc72ec2, 8446dc39, 1e79255f, e5ac42e5, 9a5d52f1, b28479f6, 4d0d663d, 53a63b5d, 07c540c4, eb61a42d,0 ,0 , 9d4896d6,0 , 32c7478e, 388db830,0 , 
0,0 , 115, 23, 8, 17871, 53, 3, 7, 44,0 , 2,0 , 8, 05db9164, e241319b, e123608d, faefd679, 25c83c98, 7e0ccccf, 50631f06, 0b153874, a73ee510, 7259dc52, f25fe7e9, fd685f34, dd183b4c, 1adce6ef, bd5d4b95, 8b4e38bb, 07c540c4, bfc6a90e, 21ddcdc9, 5840adea, fb7b0a40, 78e2e389, 32c7478e, 26056640, e8b83407, fa3deb10
0, 0, 46, 109, 3, 1389, 43, 19, 8, 63, 0, 4, 0, 5, 5bfa8ab5, d97d4ce8, c725873a, d0189e5a, 25c83c98, 13718bbd, ff3f3dda, 0b153874, a73ee510, 3b08e48b, 38aca7c7, 49fee879, da9ee8bd, 07d13a8f, 8db2662c, 3b87fa92, e5ba7672, fb342121, 21ddcdc9, 5840adea, d90f665b,0 , 32c7478e, 6c1cdd05, ea9a246c, 1219b447
1, 0, 103,0 , 1, 2996, 66, 3, 3, 22, 0, 2, 2, 3, 68fd1e64, 08d6d899, 333440d5, fc86bde0, 25c83c98, fe6b92e5, 45a6f2f6, 5b392875, a73ee510, 3b08e48b, 0bc0e6ed, 1b0c8aa3, abd69a9d, b28479f6, bffbd637, 4a838997, e5ba7672, bbf70d82,0 ,0 , 16e2e3b3, ad3062eb, 32c7478e, d859b4dd,0 , 
1, 10, 1477,0 , 11, 0, 0, 11, 11, 12, 1, 2,0 , 0, 05db9164, e112a9de, af5655e7, 22504558, 25c83c98, fbad5c96, 3eec36fc, 0b153874, a73ee510, 711ec2bc, 40862c01, 252162ec, 0f39538f, 1adce6ef, 4267a81c, 776f5665, e5ba7672, 3dde2dc8,0 ,0 , 5c7c443c, ad3062eb, 32c7478e, 8f079aa5,0 , 
0, 1, 0, 1, 6, 21, 12, 1, 4, 6, 1, 1,0 , 6, 68fd1e64, 38a947a1, 6fecbbf3, 62a969ca, 25c83c98, fe6b92e5, 3e42ce05, 0b153874, a73ee510, 3b08e48b, 6ef8c86f, 2e8280f1, 0209b664, 1adce6ef, 8921eade, f688bdfd, d4bb7bd8, 35edc425,0 ,0 , 8176c478,0 , 3a171ecb, 4d1bb0f3,0 , 
0,0 , 82, 1, 0, 0,0 , 0, 0, 0,0 , 0,0 , 0, 5a9ed9b0, 38a947a1, 71269a66, 329ba483, 25c83c98,0 , baddb49d, 0b153874, a73ee510, 3b08e48b, 8c997030, 6a9dde60, 916be09b, b28479f6, 49c15c8d, 4ae7939c, 776ce399, a58f62db,0 ,0 , f2b28cd7,0 , 32c7478e, a219426e,0 , 
1, 8, 32, 62, 28, 2, 4, 8, 32, 28, 1, 1,0 , 4, 7e5c2ff4, 38d50e09, 18b27f91, 1296af9d, 30903e74, fbad5c96, dc2b40a4, 0b153874, a73ee510, e1af44fa, 6685ea28, 9d0d5312, 7edc047a, 1adce6ef, 6efcae21, 45885e5a, e5ba7672, f855e3f0, 21ddcdc9, 5840adea, 00f9a917,0 , 55dd3565, e9403827, 001f3601, aa5f0a15
0, 0, 1, 9, 13, 544, 298, 1, 40, 45, 0, 1,0 , 16, 05db9164, 7008ef6d, a29f65dc, c2ef9737, 25c83c98, fe6b92e5, 2e8a689b, 0b153874, a73ee510, efea433b, e51ddf94, 4da6ebe2, 3516f6e6, 07d13a8f, 03259d67, 258b20d0, d4bb7bd8, d1c83925,0 ,0 , 89cc5af3,0 , 3a171ecb, b2f178a3,0 , 
0,0 , 93, 2, 2, 3021, 2, 28, 2, 224,0 , 12,0 , 2, 8cf07265, 38a947a1, 3ba28892, 6a14f9b9, 25c83c98, fbad5c96, cc0bd899, 5b392875, a73ee510, 405e80ec, 2770cb50, e93ed8c3, 6cb5243a, 07d13a8f, 46df822a, f8b34416, e5ba7672, c9ac134a,0 ,0 , f3ddd519, ad3062eb, 423fab69, b34f3128,0 , 
1, 0, 3, 9,0 , 1507, 0, 9, 1, 0, 0, 4,0 ,0 , 68fd1e64, 58e67aaf, b30d5393, 8100472a, 43b19349, 7e0ccccf, 9f525672, 37e4aa92, a73ee510, 13516e01, 843d8639, 58d90787, 9cab1003, 051219e6, d83fb924, c62b15ac, e5ba7672, c21c3e4c, 28e2333c, a458ea53, 7c2dd7b3, ad3062eb, 32c7478e, c4803cb9, 9b3e8820, 3d83c402
